Origem Viagem Ida;Cidade
24f0a8fb44e42779d4dee2fdb81273a6730d5f374745e3cae4556c637d466e76;Itanhandu
24eb60438e77548b221428f6b624cc20cb5a3b2dcbf80730532d7843bdef85c2;Conchas
24d884a9e09adde4f514f5a943fab24526fea745b2b8c8ef2581f405a1e648a9;Pinhalzinho
24adc577f04dabaf52371516a97de7ef30b5e05e5a02bcbec36498cfb4a867bb;Salto do Lontra
24a05f4d1305d66770d1b6c2627f83aced0c5acb1fafd33fc53d9df8eb8f2441;Sumidouro
248aa2bdd0032920ac9e5f6ad36c350549da067efeaf7b4a0c7d8c212ab1b6a5;Barrocas
2452984f72ef1195df62ab3f23748777dbf39767229425f1bfd0862d476e5840;Salesópolis
24210acff902c1faebe8b97a9011a1a0e2f2b9229feb1a3e92b1fbae8cac057c;São Félix do Coribe
23fedfbe6761dda3bf2f9d44c8c01b81b287ef150df4fe47901a5efec330fc6b;Espumoso
23e8b0175874e1bb3b4799e13a6634a8eddb456c1b8675b871e07ec09abc0c07;Inhapi
23e2c21019bd22649075958f75d16fbf4d72454f93afcd839eb27675e4359f2a;Meruoca
23d2c2e28f2dcbc3ffa0437156d70329f119c70f2f9a72479efe4e33111fc6d7;Biritinga
23c657f2efda7731a3c1990b25f318fa2eb1332208f97ab9cc2a7eac70ab5a76;América Dourada
2397346b45823e070f6fc72ac94c0a999d234c472479f0e26b30cdf5942db854;Presidente Dutra
238f12f53f02e14ae4ee8a929f4fecc09390e03fa17e66edda594b04d9122678;Jaguapitã
23765fc69c4e3c0b10f5d15471dc2245e2a19af16b513f85aa4b83bd033762a4;Piratininga
236b565af6b512826fd89dbbde2e88b94465f780985c134e58b62dea6ee258b2;Holambra
235aa062e6372588dbae00552abf36b8ff9c315e3da56cf02786980e764630e9;Natividade
234c8272513622f1422943145456a85cc557a7c67cdaf73a122a494e3324e6da;Clevelândia
234666d765f4c0a26cf4d96eced9155888477cb9b19e8cb48ae4ea79ce1b28de;Alvinópolis
2326b09b5e1f59de45c1ed58a00337ddc2966eb5bc60cdc33d3171e9758ef576;Capela
23147de9997391842c4cb67df21cdb50a7b0d549f559e3a090921ced778f091a;Ferreiros
22fefb3e2c6808a3abe264caa7e03be805f392fb7ca03a71b13fce9aa56d0f64;Brasilândia de Minas
22b954454cfc20ef4813c70018c81004795496191338841e0ca4b9ed6e04e81a;Guareí
22a2fa7d04248931a8853a7714b86546610afd01b2b1841890e979ba7ba6bcae;Andorinha
2289b221b39605c3494e7290856218e931c00af556cf7a07827108193b276511;Dionísio Cerqueira
227445a988500528d7826c6921d2e3b4a79ccf3a94cc3bcf7b667e3ae4990b36;Salinas da Margarida
2237839c79b3a2e2579908861a2026c477c9fc544767414b63554fb683697a6f;Candói
2206b111c94d5ad89c25b370a5dbb7d2b8a820970203ef50104efcca2bfbf9c1;Santa Brígida
21ef779311a43f0e067d0f4f600bb5451a8a7e093662086a1fe6a75d27d7892a;Panorama
21d79c60f58d912fcdffdb879a00c69c920e6d746b32548cb7f46ca8f47650ab;Santa Luzia
21bc59f909dc499bbc66fd6cd4ef1e015ecdb280b6e56ff5228c4f04f7e11340;Inhuma
219de1387a6743e583e805aad3bf0ffc69dc2107e6d233d43ee8ab62434729e9;Vianópolis
21900f41ecb7b8e6cfd9250f096aad2fe7f6d8fbec9436b2d28e48c304ff8255;Balneário Pinhal
21694999947ce99bd5c90e9bcb2734e23f87f86d0b381f57fe3b0185da57edd3;Restinga Sêca
21612db808d2becd4a2e1f489a1404583c7199cc162993c8cc167e4199505856;Rodrigues Alves
210e3b160c355818509425b9d9e9fd3ea2e287f2c43a13e5be8817140db0b9e6;Uiraúna
20ee235b5de5b36244da6f9aa1cbdd032a90867ba92276ccc8c38c0d0d57fcec;Joselândia
20de50c5e5cbd4d4110ad1933c7f7d9e1de584fa17a3d161b0710798dd79b439;Conceição do Lago Açu
20ca98162ba780883712eb701c84e4c06f73aba78e903935a9ad799193b4627f;Balneário Barra do Sul
20c4373a54558e54a5a8d0d6146d1ee0f2305a0c5123a65f4d7cda0c2b8a0972;São José do Rio Claro
209eb5f20ab018ff6f1e42b98e5b57921aa4e2b7a7b683de32458b7153720a28;São Francisco do Pará
209b2564567502735c4ceb2d1145bd67055a3be4f91a784e8cf872a004344e11;Tarumã
20756d2b18a439fe021e02fdf30ace74ec3887744290a31128ae0190d39d38ed;Pacaembu
206b16537b0e65345e5bdd8d49bbf3fa65d24ca9d994bd9d687166084848cd1f;Cujubim
204d81c4117dbac5c017e564a6496d430f0b5e827da2bc57e6efca7c944cd380;Terra Rica
200dd69b70a88134b3a939de5f0b10c44a1675344329b9d9a5ad6b7342f978b2;Bela Vista do Paraíso
1ff006fc1ff9c40f77c796b1386ec9b2e03c026af03a843c52bdde501cd49221;Botelhos
1fdc5156dff53e1ed8febfd0bfdfeedba271cde3e7bae67acd44e715a1badc78;Buerarema
1fd60831ce3eb289d94ce946cffd7b7ecfa869f9343957401c76c454ab95c9d3;Araputanga
1fa5d31168b1f8e20688b733576cc0cbd36571ec57c3a00a7f9cf25bfdf86a8e;Itamonte
1f74494f923e9bf4bedc9968f0418824c2b298bd83009812a45e547f6733ac7b;Sítio do Quinto
1f61c05e5a94a1995a4dbaf9e3b9280190246279d7d9a0f229b16627fe15845a;Tabatinga
1f3b8e69941641383b83d90d3091f7e22d81fce357635f457ce47a98bde3bdb6;Lago Verde
1f09802c4beac758321ae8a9f94d752b0976c7d54baa6e511bba8a7374107bef;Mozarlândia
1f023880f785dbb4bf7582607502366de85264636c622d0da0318a99bfeb4913;Entre Rios de Minas
1ef3f6149e99629350145bff101bfcef56a55432dcb23affcdc47fa77e91ab40;Pindaí
1eb2cf2faec287ff82d265b863f54383712b6ff74d66dff812381353582362e2;Tarumirim
1ea65ea38f2f574b3875ba895e4ff76b284b7725041612dfa0fdcc81d49e0f4f;Triunfo
1e68ed4e3d58a51096a7feea3947f40debf1fd9246ec977eb62ab93c81823ad9;Senador La Rocque
1e656185f98ed3a3eee69c05ebbb7ed45a51cd916f08189f6af64e0a92b9a9ce;Tapes
1e5ee5e58c8f490ae68e7e91b1575ebefc2bf6c211f302a553ff0c4925e85321;Coremas
1e5790d44c91a990669eb57bb90d3bfb3151ec797df07e7ad244129f4de89165;Capinópolis
1e454f95d837060f56a8c5270a3ead08c906780d2729c96a7e645910532f98bf;Capitão Leônidas Marques
1e3a2d08ecda783f18364e05d0e8472b61bbfa9bfabf6ab681cba42a8d9ff418;Ibitiara
1e391c412e2ba945c12724253777a7b2f0b05b64643ae14d0dd3490d80d7357b;Rio Piracicaba
1e37a1cedc03621762af0b89ebabd2242a5e1597cbe775951c15e59cd5023aaa;Teixeira
1e0b605fa2f516aeb49c0c00351ad830e380076acd92fffc0e851f1895f46a6f;Cambuci
1dfacb2ea5a03e0a915999e03b5a56196f1b1664d2f768d1b7eff60ac059789d;Arroio dos Ratos
1de4d95a81eb1780d5c21a880a8be6595306670af426e40872b2a03c5cfb9996;Nova Ponte
1de4842b42fa3db35fc4cf058a02acb057a8df02d0d3cdc96e686551aee25a39;Severínia
1dca80f9783c5e8ddbcb66291c035ded21489db553106eae8c080ed9016e9345;Barroquinha
1db2269b74d1467affbdc195494b9b6094e222f07d0bc3295fedbf151983aa2b;Pindorama
1da51b8d8ff98f6a48f80ae79fe3ca6c26e1abb7b7d125259255d6d2b875ea08;Fronteira
1d28c120568c10e19b9d8abe8b66d0983fa3d2e11ee7751aca50f83c6f4a43aa;Bom Jesus do Galho
1d234b0fe9253354bebf1a88ba68514cbcf72e2d853ba1ebfece4848e67730fe;Rio Paranaíba
1d2028ddcd746a7ee87dd0739d7435602b77d4908f96e27ebdad57b09aa27b69;Frei Paulo
1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1abec52399244d1caed7dbdfa6;Sonora
1d00ce3850e67d5317416e5c5115714c5bfdf14117e7b11e9c0d0b378a9b8156;Rebouças
1cde77dff3692822bac597186ba175833c895d7fd31f104d3d3979bdf6bd4feb;Patrocínio Paulista
1caca1f2422580caa797ab27b0121d11f5457875a5c2782c095cb1a94e0b91c7;Tenente Portela
1c918023d679a37e1f3338c9029fe54730b3338643dea17773a25e4c67956699;Água Fria
1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11;Presidente Bernardes
1c63ed9164d61acfd1f4f3a7b6dfacbd98d1dc01e755b7b558c6af0491154a2e;Araruna
1c49f22f6de9bd15e5e566fa8983be4cfa4709abf0f95edf96dcd3d6249c2649;Jacaraú
1c37f887fe791582bffd7aaa53fed08a44965b2a4ca45a04e3359dbb5a011fa6;Ipuã
1c00e16c0db1f129d7b8b87fad27646fdfc393600d20182fa7eb94682601b913;Jacaraci
1bf1888de5d3c99f6abbca4a7c15aa217ae1ca9a9f607f62535f63fe9f404f97;Uarini
1bee34b6262a7777362f96e3dd5635764e820f97bab9772f492397774a38d74a;Itaú de Minas
1bea20e1df19b12013976de2b5e0e3d1fb4ba088b59fe53642c324298b21ffd9;Davinópolis
1be00341082e25c4e251ca6713e767f7131a2823b0052caf9c9b006ec512f6cb;Ladainha
1bde41ce9b4fccbf7dde0dc315d1aea5fa03f78c56feb1ba744be9e37fab2dce;Lauro Müller
1bd7fc33cfbd421f7541c7fd0ca9390c7a115c54355ea6c2c3d3164ea9627596;Planalto
1bc3201a9f24a2fe48f634f90d406aaf6cbf5e36e292870ecba98d74b065ee1b;Tapurah
1b9fc6751bc015632376866fc870c6fbe6ceaee88b4a7107e4018567a7c0a77f;Jitaúna
1b6aaef482330b270a7194f9cd1c3383af3d6f8c1f89ba2d6221efc7038aa947;Simões
1b5a245cf57900a28618924c74f06a97ce4df89bacefd7e3f7f3820094a01c62;São Pedro da Água Branca
1b3c33580f2e2094cbde0bfd58f8008ee6e29c06643ca310222045c82fe0ab0e;Monte Alegre de Sergipe
1b13011c30bd00eb0c56dd0aefcdec3fb1f2a4920e00efc8c88e54cbcaf9365a;Nova Olinda do Maranhão
1b0c00bf165404fa5094c355307e06c588e373cf322e11eb693c8864e9d19dc9;Santo Antônio dos Lopes
1ae2f3fe573bcfcb1768eaf43bcdd5468287b5be04f84907b1e75dbaa5636c24;Coronel Sapucaia
1ab6078431739cd9988f5c8e042389b2616911baa6c034a21b055f0b104b8527;Puxinanã
1aaf97e300d50bacc554c8c27a1b9687dde34e6754b8de3759dd0ab844477e37;Imbaú
1aa3e4f8f4a38d99994d6af04b69455db781c6932257873a272c928820d77484;Maria da Fé
1aa219431528a059b7f0d8ec0c7d2a6dcc0f0f659a642adc4fc1ebbd907bf983;Brazópolis
1a95046e1c6e0db1f4cc7660af403cecbfa3822bd9abb49a433565d1fe40b7cb;Manoel Ribas
1a6d9c97798d8997f85ed9228296d533be6b47f97217709d7e2b628e21800220;Sabinópolis
1a5de96b83081a02b1e821bae8fdf6df379110e930d2cb458ed4cff216d63b86;Turvo
1a5659493256d9eb296edea686b14dfd94116d21c8ab25ec0ca46a46f617067e;Sobradinho
1a42d5267aba37d7057cadd672fefef04771be2476eeee231d6f56a8e1f57733;Borborema
1a1cf797fabe7f95836fabeca626907c77b3e6c9aff7c2290b396a238c69362e;Caldas
1a08785d4897bde6665ece8ff85cc539010a6495c88f0f223999fa73956969ef;Antas
1a07445d8dc4a4af05888d37539e19e4925681f51f324f7427d1bc8029aaf24d;Adustina
19ea865bcc1b5d90ecddb84f53183bd1dc80dea54b7afbf7f3dc9fb89f01d4ed;Miraíma
19e68d9fe08f7c4ac18948bf437400f955359b1cf21a86544342427695c3c938;Nina Rodrigues
19b8db71323664371bb5e40876d200077d7fe4e06d7bb1b6ca24f36d572842bb;São José do Cedro
19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7;Mirandiba
19467c37dfdd09d246ea63ddac0bfa6c2f09a0211d3612f35458fdeb1fb75896;Santa Isabel do Rio Negro
18d37c950a3e810d9b9a84c72c230ca16b7cec19f7fb55c625e5441790d448ef;Alto Santo
18c6c376df8c76ea90c0f9eb2c2873ee1cb43d5a37e5281fb242c2b97c26ee04;Ipiranga
18bed1232c7d6375b760860a0c1904bf560a92b8cec0965fda4c244bb5c55e49;Massaranduba
18beb4813723e788a1d79bcbf80802538ec813aa19ded2e9c21cbf08bed6bee3;Astolfo Dutra
18959bb5d775ec360e139fc7f60d53fde6d31a6f6f3f434bf4fcdb5b91535a98;Ipanguaçu
188c1fdca79d927f6e812133173fc41d3a4e57074de521020274caa9bb29af7d;Milhã
187e96763937a4e2c3461ae642b88a030f513fb3e9cd7e44d99144cd23328f4b;Matias Barbosa
1877fbda982a46b74a09469717845d0f24752c5c34cf25f513afef41c40e9058;Curuá
184097a88a9b4ad9a7abe087636a8035186bd86eded231405bb996748a76c3bc;Capitão Enéas
183d58f7c3e44c77886cc404b8028e9e57c25e35ebfc189f38f2300733b3a434;Lagoa Real
182dc6b90f1c9cd913c39a6b5506f582caba9ddeadafe32f5bdbac25efd705ac;Tavares
1828526428f17576e6581a0b9c893ecf79c1fdc20f495f0bdc98b559b25b92a6;Valentim Gentil
17e34f6c328700a4e9b35f5f1ac5eaafddd3db074d47bcd4d345e0acaf233781;Itaporanga
17dc3303cd10e0824497a0874a4b86275e63c943e3fefba5f5760959dd525fc2;João Neiva
17d30b9a2e6f98d38269afa72c4b1b8b0a2dd9447beda595a0ef903238eeeee3;Lagoa dos Gatos
1788c74b1c9262866c2071b65df7bfcb7911c2b064c931b580515c2d9d2cd7f8;Aiuaba
1772ef0fd0325c14cbe9e0479839f1a50c5c3f511e26387f07de7c85fc12e488;Italva
17560583c120645c7bc8576e082eb97433c54d73c5a7172e0fd4cebaa8921087;Santa Izabel do Oeste
17402467b764a01585e1d5a55ea74769f652cd0537d69a3aec3b6c609ccb5e01;Taperoá
172e1676eda470ede17e9d491554bcbe97ba4691f92880064c8cb29ec35a467e;Montalvânia
1706be6c293444756e72b05e4afa9eb1038e552ac6ce058309451ef7ddad7748;Pedro Afonso
16dc368a89b428b2485484313ba67a3912ca03f2b2b42429174a4f8b3dc84e44;São João d'Aliança
16c6411a67ff85c3c3ab8b938976ffd4c6403467a5dec3b253b68603a5c14775;Águas Vermelhas
165940940a02a187e4463ff467090930038c5af8fc26107bf301e714f599a1da;Cumaru do Norte
162fda1c3929b763e2d86af726d2bffe63c88d66c327b6eb9bd69d6042c8aefb;Acarape
162753c27c8b32975a0edf5e89ab4ed8e2f06f02a182e0f181481cc050fdcc72;Rio Azul
15fc36b3e80b9d7f87f7dc90cd7a2845c5d8501c30f03379fcf14154f1680380;Acrelândia
15e922d2d8a00b9abae4ffa20e103b16ff780a965ed72359c8e0a28c552aa196;Jatobá
15d45f2509126484f295a467baa497716a95742d401311586e75d5db3f88be9c;Santa Adélia
15bb14fd69723b98e18f94a6afa6b609933d982fffaa80b109bf64dbdc507b98;Santa Maria do Cambucá
15b9e0db83ca5103d0d81f272584932103478a4850cb788ee4fff20b7ab5c5ba;Taguatinga
15a26c6fa5151c712acc7ee45a1fd525ab85b801f096847c7d5fdf49efeabb4d;Martinho Campos
158a323a7ba44870f23d96f1516dd70aa48e9a72db4ebb026b0a89e212a208ab;Candeias
15811bd57b46d0025f3a839bb785419c90f4f22518025a487979085da2c6a189;Iracema
156091ee0884f36de9836d58b6f05f357ec6ef0620c571577ac61f7beac35f8e;Cristópolis
155eb65154b0e0ebe9a5ef857f638ee44f327508aa33163569d759d4014a64b7;Coribe
155d1cf609cedded2fbc27a4646de87ce7f7de2913b1e5a1bbf148a6df483e19;Normandia
153ebeeacf6b8a97825becc9658657e044db07ed9b9db6c4b997ef9c44c2e021;Felixlândia
153de641ea0557acad28b609f949ec7ad909c0168b9af1d810fcf26e45e7e428;Bicas
152e69cf3c8e76c8d8b0aed924ddd1708e4c68624611af33d52c2c2814dd5df9;Mirinzal
15255f94f98f709cbe42458dc4c35c919e750ab2487397eecf71d4da502a04d5;Jardim de Piranhas
1523b662871b049a426f70cf57fbeab33b79bb3731b96cdbd779a7f1126d41fb;Santa Branca
15197cf7214b58e67cae565e573ffd9aa44bcb81f8ee5d7185dfe8da0a16ef43;Igarapé do Meio
14cf3f00fb27765fade2e994331d3757b51a5e0cef35b4ef3c16ce52ae23b434;Soledade
14c54242e8185b507bc9ae74bc044aac05caaa101c0693c13a2310ebb591c582;Goianápolis
14b76d13a16412aeac0dff5c5e9aca3eae10fe74cbbb51af99100647f0154be5;Anadia
14a79e51478113c60d5d3e5685ff10e54819d85a40ac78144900460c52504e11;Nova Ipixuna
144dc53d5dff011b70e273ff282f86c2976c8268811315f548ae013705941ba8;Pedro Alexandre
14326baf59373fee76fa43e4599bccab8aca306b19090abb32d50d09a5ab47f8;Santo Amaro do Maranhão
142522997f0a1ec79df3f8788969baaa9ed0306afdeb66b036a3e486cc458a83;Aracatu
142472979dc6cfe2d4c0b44f3c1f6474f9657e6e2c8cc598f70bbcdb4815fec7;Ibicuí
1421ff611c93756cbc675b827ea48e8f3ef11c922b0046364c3953d936ef9394;Governador Eugênio Barros
14063697603e22d600d336bee6cff12c8be93509ce84a0642918d89b2aef1753;Rio Bonito do Iguaçu
13b4088f2f9a285e22128d11a6a1a31254baf9936c0192655d32a7f563aad503;Abre Campo
13b15ff5b941ca90e9bc41495c160cd29bda02991b4236d78268a40acd861955;Amajari
1395d0b76b56509da2cd59c06ca9522cc2b7aff483dcd622b507c21e74613278;Bonfim
137c149a3ed18d3a0ff3634e40d642a552bea18c6f6f27ce4ad988ee9c7ff5fa;Papagaios
13671077b66a29874a2578b5240319092ef2a1043228e433e9b006b5e53e7513;Mansidão
1346eb73396d16d6d4783298e85a06d0b8df8e53e39cc7f661fa8c9f8a69d66a;Alterosa
1326c6c44cc5e89cc510c9d2a17dd02c9105a377df60cf64d953c1eb4b06b00d;Alto Paraná
131b0c35e2d7edef9dd63f48eff39341ef0a5f770538aa4e0017f41b9cdb135d;Santo Augusto
131127203c89e8219dbdfe2f597538759310f40918b22270401794e1300d2c9d;Grão Mogol
130790feced08212eed7d1490dd4d7abf138543be61a4744a03f69ecb9609764;Mogeiro
12fb7b835d44de11f6cf0365cd49304d84fe9eeff9fdcd21330f8fcd9eaf1b81;Santa Luzia
12f26af0dcdfae8fe4331d6a4c369edd549220cdeb119b3b1831b2a2cf77f281;Joaíma
12e2c8df501501b2bb531e941a737ffa7a2a491e849c5c5841e3b6132291bc35;Joaquim Pires
12b637dd6a40e81118a123a7dde7d54c584569c273c31ed71ef33fcaa373112a;Areado
125c53fdf1e771c91a9d21935173720f58903761b437c5e7afa8176872626199;Simplício Mendes
1253e9373e781b7500266caa55150e08e210bc8cd8cc70d89985e3600155e860;Tracunhaém
123a999feadac2aaa0d52784bfa7dd84b1f2ead3493e5a125277b511b063a970;Ibipitanga
12132cd6767ee325d35883d25c0b7f5e1d142d60d33c563c39cea29984dcea57;Manoel Vitorino
120e52d7b556d767ec36cded815be09600165124a3913d4586e374056f1d2f9b;Saboeiro
12051e9967d26fabc3b319b06be4bb57b504c40ac47edc24b5b335f64e71b4e1;Carmópolis
11f8e31ccbdbb7d91589ecf40713d3a8a5d17a7ec0cebf641f975af50a1eba8d;Carapebus
11d1ff4edd53407199c92b00cbc3abe8c9c5d5bed4414ad07b55c896b0e7a713;Itaguara
117019447c8cafa16c8c15c79e694a1b2e99bd3adc86a9121856b3fc810879f3;Ribeira do Amparo
114bd151f8fb0c58642d2170da4ae7d7c57977260ac2cc8905306cab6b2acabc;Santa Cruz
11382b8de6b4b042f25bf021335d31c09f2f23ae80ca4dafc63214691dfb3dae;Primavera
1134c0a7d44fdae1afd7f1f64e2789496784095ca0a050947d659c256d331d34;Alfredo Chaves
10fc5d072454fbc12fce89009daa7a3fa271782b332f91f9b207a4704107b61f;Barra do Mendes
10e4e7caf8b078429bb1c80b1a10118ac6f963eff098fd25a66c78862ae5ebce;Saloá
10e35e8e93e91e58b54af372922fe86028c587c7e32fa3f50c4a106eaa05e668;Paripueira
10ba045e9ee40807e57f6093280b9fa9eaf640ba4955e340ae4c749382ad96fc;Itaipava do Grajaú
10acb87b3040f4e177781ce677d7b30554cb20e93e2bbb1470b0e944fb63faf2;Pedro Velho
1090b9e9eba719a3f27dfa49de49497271d9569d00826d58b4ef83c60d0ba5b9;Guajará
108c995b953c8a35561103e2014cf828eb654a99e310f87fab94c2f4b7d2a04f;Iguatemi
1089c7c8b99b159441206d96e5bd6246556f0d8d4d41d3b8a96a9298354bd19f;Magalhães de Almeida
1086d35563c495c1cecbce12135cab3b945e01dd185ea2c1dc8ace5ad988977e;Passo de Camaragibe
106ac292fcd6117419cd13e16dc053e35a3116f145e04edddd83ce427a6f65d5;Itagi
1038e0b72d98745fac0fb015fd9c56704862adf11392936242a2ff5a65629f50;Graça
102624ac0a714fa26aa0f8569b1aa0f0f80c4b34de420d2bb9e46b3dfdbec039;Várzea da Roça
0ffe1abd1a08215353c233d6e009613e95eec4253832a761af28ff37ac5a150c;Assaí
0fecf9247f3ddc84db8a804fa3065c013baf6b7c2458c2ba2bf56c2e1d42ddd4;Carmo de Minas
0fe39b99b379952df916ed88c169ec63757291bf0c3db2881a4e0e9bf84b1463;Acajutiba
0fe1ddab30b57543f93af4a3e2d7fc229d676a28e5ee4deb2a4825d177356b76;Anapurus
0fbc9039145b6449a7765dcc00d3bd8377d93ac8cccda9f0292b5976e6d67c75;Itapetim
0f96adffa837c67a62f79ecb57de876fb25e5004307b4c8dd0d2aa99692328ab;Caçu
0f95db90112a9f3f54f856c168caedb1adfff74d62bde915cfae1d54acac1231;Guapé
0f7afb8f94e54a80bfa3e9ba07d875ac4d23dccac94c90f84adcf22ad277825a;Gurinhém
0f78540965a86402578f8188c826c1cb6c7ddcb608ae3a3201e532c7cacb6ce3;Nova Aurora
0f70422e0f7cb2e5887b8e901eeba1b212031be53bec3d2891ef341e419ca66d;Feliz
0f49fbab7844029f4b03b40c29252414e52ffcc02c73689f0903518d5504036d;Maranhãozinho
0f47caa1afdc7b7c8f1b627e85db55ba2193692e714b9def1df80f5b9be249b4;São Pedro do Piauí
0f4121d0ef1df4c86854c7ebb47ae1c93de8aec8f944035eeaa6495dd71a0678;Uiramutã
0f33e04ac3b3762d50f9530393b85019c1d935777def125e9ac56fcea8622c1f;Uruoca
0f179fbfd346fdd67b2f7276afcef7e3b617e71e86088ae47bc5cec86d9e5594;Muqui
0f152670cb49ba15131d115d54f5ebff316d9adfeec7e44c66eb860b343786e1;Itinga
0ef962215cc055786d516355238a80dacc204ecf9b160d0a252190bf5c0cc370;Flores de Goiás
0ebb3519a0c4044c4571b2408a52e7ed8009564205ca65a69fd43f232352f256;Urupês
0ea9ede75763223559ab443f2adad3e4bf0d891a11caab7462ef09745c80ff17;Tacaimbó
0e78437805639c14d6413de94c031fd1babdb561b7728d31ae06bfc5ff1766d4;Ataléia
0e6801798cea548d4bdb92af10e38939f59af24c4558a458707f8c970801a9c7;Guaraniaçu
0e6523810856a138a75dec70a9cf3778a5c70b83ac915f22c33f05db97cb3e68;Angical
0e1bc0975d84289470a9287ed395c5afa892d5e12632adf2db7ab2ba5e855e45;Ibateguara
0e17daca5f3e175f448bacace3bc0da47d0655a74c8dd0dc497a3afbdad95f1f;Uruana
0e12831a7047f759733b21f028525039607350b1b1b4fe904595427e72ea0d9b;Vila Valério
0e0c8d9c5fa46e66bd8293289e410bbc9e35da10a211a4d5c3e0b64a373db54f;Nova Trento
0dfcebf485c29dd65394538204a5c43821de1e5517712413f44962c1422b3489;São João do Triunfo
0df59fd6c41cadd2220fd09fcd4d5979b7f64c572d9625a29489f2a6fdd34ecb;Alagoinha
0ded688ee74a1511c09a4cc41ecc8272a6435b7f643b435b4dbf43a5cb329a3a;Morungaba
0dc5713ce820f08291d115ebb644ecdf6b6344453d861961eead41ed87788561;Nonoai
0d866ba9f9fd0f2cbb2134daf52356d2021a3686352d5c19d967305bf9e4bbdc;Nova Canaã
0d6f9709edaeba4bebf576d6b886b8c7083374f521f5256bf571add42fc7465c;Siderópolis
0d59691515de478f64d35f455f424dad990861b1e5dc6d95f7bc22a97614a6af;Ipaussu
0d2625cc8c9515a19bd1e6fc5afa3e3922ac5b12c11c42ca2b760fe442261e50;Irupi
0d21ae129a64e1d19e4a94dfca3a67c777e17374e9d4ca2f74b65647a88119ea;Ipecaetá
0cce0bd361c46fcde41daebc801da75e21320763dc2b1a5a62d9b28e7c3e1d10;Cerro Largo
0ca1dddf381990ebcb2515032c48916f5aed5809e00ef2a2162cf2662da924b4;Presidente Kennedy
0c9e88b28d11dc49eda1f68c00181561385ff046750ebb0c800a5c70413524ec;Auriflama
0c8f86d7e62776666e662e5e4f60c33620752d6d7d14abf31697f85022e6028d;Itapagipe
0c86f2dfd04b5d52de85408b658cd99e053d9010b38c56da20673c9a891e9746;Boa Nova
0c75ccaac2812081198391f595e46d12ec1d3cbb0f5aa664e6631f110ae4526c;Quatis
0c658eb5d61e88c86f37613342bbce6cbf278a9a86ba6514dc7e5c205f76c99f;Maribondo
0c62cc42d6479a691f03083654ab6a7a84229ab156c948ba8d3b6c79ddd95536;Poté
0c1a70e4512ee6f78c92820756a4026ce1f93872369624f31cf206614b2e231f;Mucambo
0bba869d7f392cbcaca6b8935ddc7fc3a8c50846d884959333fb7da475957511;Nova Veneza
0bb96d87216f5159d997d566969931579a74f4fcd81e9e4280e5354a4ba0c2fd;São João do Araguaia
0bb1de272b46ce4f48e1434be989c5938776dd1237a7dd88f8867886105e28f5;Deodápolis
0ba896169af5b24dcc877d78f0c3feaf9c9c7f0ca2ef6248f19de437dfc2b003;Itapuí
0b94cd5e95afb17f118c0ed090fa2621bae55c692e2f7b13948c7d805985974e;Piên
0b918943df0962bc7a1824c0555a389347b4febdc7cf9d1254406d80ce44e3f9;Mirabela
0b584334ec828c208ef73f6063b3cc5001b51dc9d86f6d3f45362928a482a9e2;Retirolândia
0b35b06a22779418f775a804f36485f7bc978071d1709ad263a68f4f18117b11;Jurema
0b0fc3be2ee8d1d33518036b0f38402ee7bc022380a0b9653886019d38acd128;Curiúva
0af7d7158becc6d02dc41536107090e77195cf90c556cadb37866528cc94e8a9;Umburanas
0aef7080e0ce1621f216a7ba9b4bae62225a59f14210c8191cc75388df4bcf9d;Alexandria
0ab77c56eece2d243991cd79f20b57b925149890f7ba5dccda54fbe2a71c8b7e;Frei Miguelinho
0aa598c735f77296910c9b61658e9411d38061dc817b9e35b5ea4867d83f7603;Nova Bandeirantes
0a5b046d07f6f971b7776de682f57c5b9cdc8fa060db7ef59de82e721c8098f4;Miraí
0a2d643bfd24a028cd236e76575d828424ccffbfa47392bd09d8ca9dc85e2f8d;Jiquiriçá
09f7cb7bb38f019f431f8d8c20fd2ccd64f6414fce56924ee7ccc40ef2a35447;Engenheiro Caldas
09db534e0483ada0bf978d8ce048632597887488e2c297aeeb3dfee949868cb1;Boninal
09cc2d87080e6edd0f2c9c13182f706f83e44d58583e6c193dcc247e0154cd91;São Félix do Araguaia
09a1b036b82baba3177d83c27c1f7d0beacaac6de1c5fdcc9680c49f638c5fb9;Santa Luzia do Itanhi
09a0dcb0bb26cd0c32ac0bb6b0d76dc68e7c3df0edd9a8093019d1ddc54113ab;Baianópolis
098ce5419c70dd06d0914b80a5b8a4583818d7fa0f336b32922e4be472036f99;Serra Branca
09895de0407bcb0386733daa14bdb5dfa544505530c634334a05a60f161b71fc;Primeira Cruz
0985b889a1fe4f4e1fb925061ac6fb2247f10875f5fcbe63eec2ab55ed68970e;Orocó
096012b7ebcaf56d1d63b2784d2b2bbdeae080d72ad6bd1b9f7018e62a3c37d0;Brejo do Cruz
095eaa09cd36d1f1e7a963c9ad618edab13f466882c9027ab81ffc18b0eb727e;Boa Esperança
093434a3ee9e0a010bb2c2aae06c2614dd24894062a1caf26718a01e175569b8;Elesbão Veloso
